filename,filepath,cellname,stage,celltype
GSM7000099_GaseE751215.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000099_GaseE751215.pairs.gz,GaseE751215,E75,neural ectoderm
GSM7000685_GaseE753049.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000685_GaseE753049.pairs.gz,GaseE753049,E75,ExE endoderm
GSM6999950_GaseE751060.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999950_GaseE751060.pairs.gz,GaseE751060,E75,ExE ectoderm
GSM7000401_GaseE752170.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000401_GaseE752170.pairs.gz,GaseE752170,E75,endoderm
GSM7000623_GaseE753016.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000623_GaseE753016.pairs.gz,GaseE753016,E75,mitosis
GSM7000079_GaseE751194.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000079_GaseE751194.pairs.gz,GaseE751194,E75,early mesenchyme
GSM7000562_GaseE752339.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000562_GaseE752339.pairs.gz,GaseE752339,E75,epithelial cells
GSM7000049_GaseE751162.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000049_GaseE751162.pairs.gz,GaseE751162,E75,ExE ectoderm
GSM7000625_GaseE753018.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000625_GaseE753018.pairs.gz,GaseE753018,E75,neural ectoderm
GSM6998700_GasaE751108.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998700_GasaE751108.pairs.gz,GasaE751108,E75,early mesenchyme
GSM6998684_GasaE751092.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998684_GasaE751092.pairs.gz,GasaE751092,E75,epithelial cells
GSM7000875_GaseE753227.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000875_GaseE753227.pairs.gz,GaseE753227,E75,endoderm
GSM6998616_GasaE751022.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998616_GasaE751022.pairs.gz,GasaE751022,E75,early mesoderm
GSM6998882_GasaE751247.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998882_GasaE751247.pairs.gz,GasaE751247,E75,ExE endoderm
GSM7000347_GaseE752113.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000347_GaseE752113.pairs.gz,GaseE752113,E75,ExE mesoderm
GSM6999496_GascE753118.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999496_GascE753118.pairs.gz,GascE753118,E75,ExE endoderm
GSM7000432_GaseE752201.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000432_GaseE752201.pairs.gz,GaseE752201,E75,mitosis
GSM6998864_GasaE751227.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998864_GasaE751227.pairs.gz,GasaE751227,E75,ExE ectoderm
GSM7000468_GaseE752237.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000468_GaseE752237.pairs.gz,GaseE752237,E75,ExE ectoderm
GSM6998909_GasaE751275.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998909_GasaE751275.pairs.gz,GasaE751275,E75,ExE endoderm
GSM7000233_GaseE751358.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000233_GaseE751358.pairs.gz,GaseE751358,E75,ExE endoderm
GSM7000632_GaseE753025.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000632_GaseE753025.pairs.gz,GaseE753025,E75,epithelial cells
GSM6999192_GasbE751189.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999192_GasbE751189.pairs.gz,GasbE751189,E75,ExE ectoderm
GSM6999442_GascE753064.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999442_GascE753064.pairs.gz,GascE753064,E75,ExE ectoderm
GSM6999258_GasbE751258.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999258_GasbE751258.pairs.gz,GasbE751258,E75,blood
GSM6999371_GasbE751373.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999371_GasbE751373.pairs.gz,GasbE751373,E75,ExE ectoderm
GSM7000798_GaseE753149.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000798_GaseE753149.pairs.gz,GaseE753149,E75,ExE ectoderm
GSM6998767_GasaE751175.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998767_GasaE751175.pairs.gz,GasaE751175,E75,mitosis
GSM7000478_GaseE752250.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000478_GaseE752250.pairs.gz,GaseE752250,E75,early mesoderm
GSM6999011_GasaE751381.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999011_GasaE751381.pairs.gz,GasaE751381,E75,ExE ectoderm
GSM7000235_GaseE751360.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000235_GaseE751360.pairs.gz,GaseE751360,E75,early mesoderm
GSM6999454_GascE753076.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999454_GascE753076.pairs.gz,GascE753076,E75,ExE ectoderm
GSM6999434_GascE753056.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999434_GascE753056.pairs.gz,GascE753056,E75,ExE endoderm
GSM7000174_GaseE751295.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000174_GaseE751295.pairs.gz,GaseE751295,E75,neural ectoderm
GSM7000234_GaseE751359.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000234_GaseE751359.pairs.gz,GaseE751359,E75,ExE endoderm
GSM7000697_GaseE753052.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000697_GaseE753052.pairs.gz,GaseE753052,E75,early mesoderm
GSM7000639_GaseE753033.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000639_GaseE753033.pairs.gz,GaseE753033,E75,ExE endoderm
GSM6999338_GasbE751340.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999338_GasbE751340.pairs.gz,GasbE751340,E75,ExE ectoderm
GSM7000393_GaseE752162.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000393_GaseE752162.pairs.gz,GaseE752162,E75,ExE mesoderm
GSM6998669_GasaE751076.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998669_GasaE751076.pairs.gz,GasaE751076,E75,mitosis
GSM6999379_GasbE751381.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999379_GasbE751381.pairs.gz,GasbE751381,E75,neural ectoderm
GSM7000054_GaseE751168.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000054_GaseE751168.pairs.gz,GaseE751168,E75,epiblast and PS
GSM7000067_GaseE751181.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000067_GaseE751181.pairs.gz,GaseE751181,E75,endoderm
GSM6999009_GasaE751379.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999009_GasaE751379.pairs.gz,GasaE751379,E75,ExE endoderm
GSM6999915_GaseE751023.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999915_GaseE751023.pairs.gz,GaseE751023,E75,epiblast and PS
GSM7000221_GaseE751345.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000221_GaseE751345.pairs.gz,GaseE751345,E75,ExE endoderm
GSM6999280_GasbE751280.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999280_GasbE751280.pairs.gz,GasbE751280,E75,neural ectoderm
GSM7000601_GaseE752378.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000601_GaseE752378.pairs.gz,GaseE752378,E75,early mesenchyme
GSM6998884_GasaE751249.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998884_GasaE751249.pairs.gz,GasaE751249,E75,neural ectoderm
GSM7000560_GaseE752337.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000560_GaseE752337.pairs.gz,GaseE752337,E75,neural ectoderm
GSM6998681_GasaE751088.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998681_GasaE751088.pairs.gz,GasaE751088,E75,epithelial cells
GSM6998682_GasaE751089.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998682_GasaE751089.pairs.gz,GasaE751089,E75,neural ectoderm
GSM7000365_GaseE752132.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000365_GaseE752132.pairs.gz,GaseE752132,E75,neural ectoderm
GSM6998746_GasaE751154.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998746_GasaE751154.pairs.gz,GasaE751154,E75,ExE endoderm
GSM7000082_GaseE751197.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000082_GaseE751197.pairs.gz,GaseE751197,E75,mitosis
GSM6999215_GasbE751212.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999215_GasbE751212.pairs.gz,GasbE751212,E75,ExE endoderm
GSM6999943_GaseE751052.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999943_GaseE751052.pairs.gz,GaseE751052,E75,early mesenchyme
GSM7000517_GaseE752294.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000517_GaseE752294.pairs.gz,GaseE752294,E75,epithelial cells
GSM7000765_GaseE753116.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000765_GaseE753116.pairs.gz,GaseE753116,E75,ExE endoderm
GSM6999421_GascE753043.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999421_GascE753043.pairs.gz,GascE753043,E75,ExE endoderm
GSM7000063_GaseE751177.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000063_GaseE751177.pairs.gz,GaseE751177,E75,epithelial cells
GSM7000205_GaseE751328.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000205_GaseE751328.pairs.gz,GaseE751328,E75,ExE endoderm
GSM7000795_GaseE753146.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000795_GaseE753146.pairs.gz,GaseE753146,E75,endoderm
GSM6999966_GaseE751077.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999966_GaseE751077.pairs.gz,GaseE751077,E75,early mesenchyme
GSM6999400_GascE753021.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999400_GascE753021.pairs.gz,GascE753021,E75,mitosis
GSM6999295_GasbE751297.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999295_GasbE751297.pairs.gz,GasbE751297,E75,neural ectoderm
GSM7000146_GaseE751264.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000146_GaseE751264.pairs.gz,GaseE751264,E75,neural ectoderm
GSM6999277_GasbE751277.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999277_GasbE751277.pairs.gz,GasbE751277,E75,neural ectoderm
GSM7000576_GaseE752353.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000576_GaseE752353.pairs.gz,GaseE752353,E75,blood
GSM6999256_GasbE751256.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999256_GasbE751256.pairs.gz,GasbE751256,E75,ExE ectoderm
GSM6998875_GasaE751238.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998875_GasaE751238.pairs.gz,GasaE751238,E75,epithelial cells
GSM7000789_GaseE753140.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000789_GaseE753140.pairs.gz,GaseE753140,E75,blood
GSM7000392_GaseE752161.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000392_GaseE752161.pairs.gz,GaseE752161,E75,neural ectoderm
GSM7000583_GaseE752360.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000583_GaseE752360.pairs.gz,GaseE752360,E75,neural ectoderm
GSM6999110_GasbE751104.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999110_GasbE751104.pairs.gz,GasbE751104,E75,ExE ectoderm
GSM7000641_GaseE753035.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000641_GaseE753035.pairs.gz,GaseE753035,E75,epithelial cells
GSM7000887_GaseE753239.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000887_GaseE753239.pairs.gz,GaseE753239,E75,neural ectoderm
GSM6998969_GasaE751338.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998969_GasaE751338.pairs.gz,GasaE751338,E75,early mesoderm
GSM7000133_GaseE751250.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000133_GaseE751250.pairs.gz,GaseE751250,E75,neural ectoderm
GSM7000881_GaseE753233.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000881_GaseE753233.pairs.gz,GaseE753233,E75,blood
GSM6998880_GasaE751245.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998880_GasaE751245.pairs.gz,GasaE751245,E75,ExE mesoderm
GSM7000877_GaseE753229.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000877_GaseE753229.pairs.gz,GaseE753229,E75,ExE endoderm
GSM7000126_GaseE751243.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000126_GaseE751243.pairs.gz,GaseE751243,E75,neural ectoderm
GSM7000924_GaseE753280.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000924_GaseE753280.pairs.gz,GaseE753280,E75,ExE ectoderm
GSM6999115_GasbE751109.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999115_GasbE751109.pairs.gz,GasbE751109,E75,epiblast and PS
GSM6999406_GascE753027.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999406_GascE753027.pairs.gz,GascE753027,E75,endoderm
GSM7000858_GaseE753210.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000858_GaseE753210.pairs.gz,GaseE753210,E75,neural ectoderm
GSM6998607_GasaE751013.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998607_GasaE751013.pairs.gz,GasaE751013,E75,mitosis
GSM7000309_GaseE752067.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000309_GaseE752067.pairs.gz,GaseE752067,E75,early mesenchyme
GSM7000244_GaseE751370.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000244_GaseE751370.pairs.gz,GaseE751370,E75,ExE endoderm
GSM6999124_GasbE751118.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999124_GasbE751118.pairs.gz,GasbE751118,E75,early mesoderm
GSM7000109_GaseE751225.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000109_GaseE751225.pairs.gz,GaseE751225,E75,epithelial cells
GSM6998936_GasaE751304.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998936_GasaE751304.pairs.gz,GasaE751304,E75,neural ectoderm
GSM6999996_GaseE751108.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999996_GaseE751108.pairs.gz,GaseE751108,E75,ExE endoderm
GSM6999370_GasbE751372.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999370_GasbE751372.pairs.gz,GasbE751372,E75,early mesoderm
GSM7000561_GaseE752338.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000561_GaseE752338.pairs.gz,GaseE752338,E75,ExE endoderm
GSM6999909_GaseE751016.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6999909_GaseE751016.pairs.gz,GaseE751016,E75,ExE ectoderm
GSM7000020_GaseE751132.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000020_GaseE751132.pairs.gz,GaseE751132,E75,early mesoderm
GSM6998896_GasaE751262.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM6998896_GasaE751262.pairs.gz,GasaE751262,E75,epiblast and PS
GSM7000970_GaseE803042.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000970_GaseE803042.pairs.gz,GaseE803042,E80,early mesoderm
GSM7001656_GasfE803077.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001656_GasfE803077.pairs.gz,GasfE803077,E80,ExE ectoderm
GSM7001266_GaseE804250.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001266_GaseE804250.pairs.gz,GaseE804250,E80,epithelial cells
GSM7001145_GaseE804126.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001145_GaseE804126.pairs.gz,GaseE804126,E80,neural ectoderm
GSM7001385_GaseE804372.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001385_GaseE804372.pairs.gz,GaseE804372,E80,ExE endoderm
GSM7001596_GasfE803014.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001596_GasfE803014.pairs.gz,GasfE803014,E80,neural ectoderm
GSM7001362_GaseE804349.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001362_GaseE804349.pairs.gz,GaseE804349,E80,neural tube
GSM7001259_GaseE804243.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001259_GaseE804243.pairs.gz,GaseE804243,E80,mitosis
GSM7001006_GaseE803079.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001006_GaseE803079.pairs.gz,GaseE803079,E80,early mesenchyme
GSM7001637_GasfE803056.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001637_GasfE803056.pairs.gz,GasfE803056,E80,ExE endoderm
GSM7001228_GaseE804210.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001228_GaseE804210.pairs.gz,GaseE804210,E80,ExE ectoderm
GSM7001069_GaseE804048.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001069_GaseE804048.pairs.gz,GaseE804048,E80,ExE mesoderm
GSM7001152_GaseE804133.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001152_GaseE804133.pairs.gz,GaseE804133,E80,NMP
GSM7001662_GasfE803083.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001662_GasfE803083.pairs.gz,GasfE803083,E80,early mesenchyme
GSM7001102_GaseE804081.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001102_GaseE804081.pairs.gz,GaseE804081,E80,ExE mesoderm
GSM7001328_GaseE804315.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001328_GaseE804315.pairs.gz,GaseE804315,E80,early mesoderm
GSM7001278_GaseE804263.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001278_GaseE804263.pairs.gz,GaseE804263,E80,epithelial cells
GSM7001149_GaseE804130.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001149_GaseE804130.pairs.gz,GaseE804130,E80,neural ectoderm
GSM7001620_GasfE803038.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001620_GasfE803038.pairs.gz,GasfE803038,E80,early mesenchyme
GSM7001258_GaseE804242.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001258_GaseE804242.pairs.gz,GaseE804242,E80,ExE endoderm
GSM7001136_GaseE804116.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001136_GaseE804116.pairs.gz,GaseE804116,E80,NMP
GSM7001598_GasfE803016.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001598_GasfE803016.pairs.gz,GasfE803016,E80,early mesenchyme
GSM7001131_GaseE804110.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001131_GaseE804110.pairs.gz,GaseE804110,E80,neural tube
GSM7001032_GaseE804011.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001032_GaseE804011.pairs.gz,GaseE804011,E80,neural ectoderm
GSM7001126_GaseE804105.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001126_GaseE804105.pairs.gz,GaseE804105,E80,blood
GSM7001183_GaseE804164.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001183_GaseE804164.pairs.gz,GaseE804164,E80,ExE mesoderm
GSM7000985_GaseE803057.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000985_GaseE803057.pairs.gz,GaseE803057,E80,neural tube
GSM7001076_GaseE804055.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001076_GaseE804055.pairs.gz,GaseE804055,E80,epithelial cells
GSM7001294_GaseE804279.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001294_GaseE804279.pairs.gz,GaseE804279,E80,ExE endoderm
GSM7001301_GaseE804288.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001301_GaseE804288.pairs.gz,GaseE804288,E80,mitosis
GSM7001146_GaseE804127.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001146_GaseE804127.pairs.gz,GaseE804127,E80,neural tube
GSM7001643_GasfE803062.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001643_GasfE803062.pairs.gz,GasfE803062,E80,NMP
GSM7001391_GaseE804378.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001391_GaseE804378.pairs.gz,GaseE804378,E80,mitosis
GSM7001147_GaseE804128.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001147_GaseE804128.pairs.gz,GaseE804128,E80,blood
GSM7001066_GaseE804045.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001066_GaseE804045.pairs.gz,GaseE804045,E80,mitosis
GSM7001236_GaseE804218.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001236_GaseE804218.pairs.gz,GaseE804218,E80,blood
GSM7001331_GaseE804318.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001331_GaseE804318.pairs.gz,GaseE804318,E80,blood
GSM7001161_GaseE804142.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001161_GaseE804142.pairs.gz,GaseE804142,E80,ExE endoderm
GSM7000953_GaseE803025.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000953_GaseE803025.pairs.gz,GaseE803025,E80,ExE endoderm
GSM7001170_GaseE804151.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001170_GaseE804151.pairs.gz,GaseE804151,E80,ExE endoderm
GSM7000978_GaseE803050.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7000978_GaseE803050.pairs.gz,GaseE803050,E80,early mesoderm
GSM7001141_GaseE804121.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001141_GaseE804121.pairs.gz,GaseE804121,E80,ExE ectoderm
GSM7001626_GasfE803044.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001626_GasfE803044.pairs.gz,GasfE803044,E80,NMP
GSM7001137_GaseE804117.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001137_GaseE804117.pairs.gz,GaseE804117,E80,epithelial cells
GSM7001185_GaseE804166.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001185_GaseE804166.pairs.gz,GaseE804166,E80,early mesoderm
GSM7001208_GaseE804189.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001208_GaseE804189.pairs.gz,GaseE804189,E80,neural tube
GSM7001209_GaseE804190.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001209_GaseE804190.pairs.gz,GaseE804190,E80,ExE mesoderm
GSM7001130_GaseE804109.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001130_GaseE804109.pairs.gz,GaseE804109,E80,ExE mesoderm
GSM7001313_GaseE804300.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001313_GaseE804300.pairs.gz,GaseE804300,E80,neural ectoderm
GSM7001029_GaseE804008.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001029_GaseE804008.pairs.gz,GaseE804008,E80,neural ectoderm
GSM7001310_GaseE804297.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001310_GaseE804297.pairs.gz,GaseE804297,E80,early mesoderm
GSM7001255_GaseE804238.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001255_GaseE804238.pairs.gz,GaseE804238,E80,early mesoderm
GSM7001279_GaseE804264.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001279_GaseE804264.pairs.gz,GaseE804264,E80,early mesenchyme
GSM7001211_GaseE804192.pairs.gz,/home/duxuyan/Projects/0_HiRES/data/GSE223917_RAW/GSM7001211_GaseE804192.pairs.gz,GaseE804192,E80,blood
