filename,chromosome_count,cellname,stage,celltype
GSM7005697,21,OrgeEX052164,EX05,intermediate mesoderm
GSM7005698,21,OrgeEX052165,EX05,early neurons
GSM7005699,21,OrgeEX052166,EX05,early neurons
GSM7005700,20,OrgeEX052167,EX05,intermediate mesoderm
GSM7005701,20,OrgeEX052168,EX05,radial glias
GSM7005702,20,OrgeEX052169,EX05,mix late mesenchyme
GSM7005703,21,OrgeEX052170,EX05,mix late mesenchyme
GSM7005704,21,OrgeEX052171,EX05,mitosis
GSM7005705,21,OrgeEX052172,EX05,mitosis
GSM7005706,21,OrgeEX052173,EX05,mix late mesenchyme
GSM7005707,21,OrgeEX052174,EX05,intermediate mesoderm
GSM7005708,21,OrgeEX052175,EX05,mix late mesenchyme
GSM7005709,21,OrgeEX052176,EX05,mix late mesenchyme
GSM7005710,20,OrgeEX052177,EX05,intermediate mesoderm
GSM7005711,21,OrgeEX052178,EX05,blood
GSM7005712,21,OrgeEX052179,EX05,radial glias
GSM7005713,20,OrgeEX052180,EX05,intermediate mesoderm
GSM7005714,20,OrgeEX052181,EX05,radial glias
GSM7005715,21,OrgeEX052182,EX05,intermediate mesoderm
GSM7005716,20,OrgeEX052183,EX05,mix late mesenchyme
GSM7005717,21,OrgeEX052184,EX05,epithelial cells
GSM7005718,20,OrgeEX052185,EX05,early neurons
GSM7005719,20,OrgeEX052186,EX05,mix late mesenchyme
GSM7005720,20,OrgeEX052187,EX05,mitosis
GSM7005721,21,OrgeEX052188,EX05,early neurons
GSM7005722,21,OrgeEX052189,EX05,radial glias
GSM7005723,20,OrgeEX052190,EX05,intermediate mesoderm
GSM7005724,20,OrgeEX052191,EX05,mix late mesenchyme
GSM7005725,21,OrgeEX052192,EX05,early neurons
GSM7005726,21,OrgeEX052193,EX05,mix late mesenchyme
GSM7005727,20,OrgeEX052194,EX05,radial glias
GSM7005728,20,OrgeEX052195,EX05,intermediate mesoderm
GSM7005729,21,OrgeEX052196,EX05,notochord
GSM7005730,21,OrgeEX052197,EX05,oligodendrocytes and progenitors
GSM7005731,20,OrgeEX052198,EX05,intermediate mesoderm
GSM7005732,21,OrgeEX052199,EX05,radial glias
GSM7005733,20,OrgeEX052200,EX05,blood
GSM7005734,20,OrgeEX052201,EX05,mix late mesenchyme
GSM7005735,20,OrgeEX052202,EX05,mix late mesenchyme
GSM7005736,21,OrgeEX052203,EX05,mix late mesenchyme
GSM7005737,21,OrgeEX052204,EX05,mix late mesenchyme
GSM7005738,21,OrgeEX052205,EX05,oligodendrocytes and progenitors
GSM7005739,20,OrgeEX052206,EX05,notochord
GSM7005740,21,OrgeEX052207,EX05,radial glias
GSM7005741,20,OrgeEX052208,EX05,radial glias
GSM7005742,20,OrgeEX052209,EX05,radial glias
GSM7005743,21,OrgeEX052210,EX05,mix late mesenchyme
GSM7005744,21,OrgeEX052211,EX05,endoderm
GSM7005745,20,OrgeEX052212,EX05,mix late mesenchyme
GSM7005746,20,OrgeEX052213,EX05,early neurons
GSM7005747,21,OrgeEX052214,EX05,early neurons
GSM7005748,20,OrgeEX052215,EX05,myocytes
GSM7005749,20,OrgeEX052216,EX05,mitosis
GSM7005750,20,OrgeEX052217,EX05,oligodendrocytes and progenitors
GSM7005751,21,OrgeEX052218,EX05,radial glias
GSM7005752,20,OrgeEX052219,EX05,blood
GSM7005753,21,OrgeEX052220,EX05,mix late mesenchyme
GSM7005754,20,OrgeEX052221,EX05,blood
GSM7005755,21,OrgeEX052222,EX05,early neurons
GSM7005756,20,OrgeEX052223,EX05,mix late mesenchyme
GSM7005757,20,OrgeEX052224,EX05,mix late mesenchyme
GSM7005758,21,OrgeEX052225,EX05,mix late mesenchyme
GSM7005759,20,OrgeEX052226,EX05,mix late mesenchyme
GSM7005760,20,OrgeEX052227,EX05,mix late mesenchyme
GSM7005761,20,OrgeEX052228,EX05,early mesenchyme
GSM7005762,20,OrgeEX052229,EX05,mix late mesenchyme
GSM7005763,21,OrgeEX052230,EX05,radial glias
GSM7005764,21,OrgeEX052231,EX05,mix late mesenchyme
GSM7005765,20,OrgeEX052232,EX05,radial glias
GSM7005766,21,OrgeEX052233,EX05,early neurons
GSM7005767,20,OrgeEX052234,EX05,notochord
GSM7005768,20,OrgeEX052235,EX05,mix late mesenchyme
GSM7005769,21,OrgeEX052236,EX05,mix late mesenchyme
GSM7005770,20,OrgeEX052237,EX05,intermediate mesoderm
GSM7005771,21,OrgeEX052238,EX05,oligodendrocytes and progenitors
GSM7005772,20,OrgeEX052239,EX05,mix late mesenchyme
GSM7005773,21,OrgeEX052240,EX05,mix late mesenchyme
GSM7005774,20,OrgeEX052241,EX05,mitosis
GSM7005775,21,OrgeEX052242,EX05,radial glias
GSM7005776,21,OrgeEX052243,EX05,early neurons
GSM7005777,20,OrgeEX052244,EX05,radial glias
GSM7005778,21,OrgeEX052245,EX05,blood
GSM7005779,21,OrgeEX052246,EX05,radial glias
GSM7005780,21,OrgeEX052247,EX05,mix late mesenchyme
GSM7005781,21,OrgeEX052248,EX05,early neurons
GSM7005782,20,OrgeEX052250,EX05,radial glias
GSM7005783,20,OrgeEX052251,EX05,mitosis
GSM7005784,20,OrgeEX052252,EX05,notochord
GSM7005785,20,OrgeEX052253,EX05,mix late mesenchyme
GSM7005786,21,OrgeEX052254,EX05,mitosis
GSM7005787,20,OrgeEX052255,EX05,oligodendrocytes and progenitors
GSM7005788,20,OrgeEX052256,EX05,epithelial cells
GSM7005789,20,OrgeEX052258,EX05,mix late mesenchyme
GSM7005790,21,OrgeEX052259,EX05,mix late mesenchyme
GSM7005791,20,OrgeEX052260,EX05,mix late mesenchyme
GSM7005792,20,OrgeEX052261,EX05,schwann cell precursors
GSM7005793,20,OrgeEX052262,EX05,early neurons
GSM7005794,20,OrgeEX052263,EX05,early neurons
GSM7005795,21,OrgeEX052265,EX05,mix late mesenchyme
GSM7005796,21,OrgeEX052266,EX05,mitosis
GSM7005797,21,OrgeEX052267,EX05,oligodendrocytes and progenitors
GSM7005798,21,OrgeEX052268,EX05,blood
GSM7005799,21,OrgeEX052269,EX05,radial glias
GSM7005800,21,OrgeEX052270,EX05,mix late mesenchyme
GSM7005801,21,OrgeEX052271,EX05,mix late mesenchyme
GSM7005802,21,OrgeEX052272,EX05,oligodendrocytes and progenitors
GSM7005803,20,OrgeEX052273,EX05,early neurons
GSM7005804,21,OrgeEX052274,EX05,mitosis
GSM7005805,20,OrgeEX052276,EX05,epithelial cells
GSM7005806,20,OrgeEX052277,EX05,mix late mesenchyme
GSM7005807,21,OrgeEX052278,EX05,mix late mesenchyme
GSM7005808,21,OrgeEX052279,EX05,mix late mesenchyme
GSM7005809,21,OrgeEX052280,EX05,radial glias
GSM7005810,21,OrgeEX052281,EX05,epithelial cells
GSM7005811,21,OrgeEX052282,EX05,early neurons
GSM7005812,21,OrgeEX052283,EX05,mix late mesenchyme
GSM7005813,21,OrgeEX052284,EX05,mix late mesenchyme
GSM7005814,21,OrgeEX052285,EX05,radial glias
GSM7005815,21,OrgeEX052286,EX05,mix late mesenchyme
GSM7005816,21,OrgeEX052287,EX05,mix late mesenchyme
GSM7005817,21,OrgeEX052288,EX05,mix late mesenchyme
GSM7005818,21,OrgeEX052289,EX05,radial glias
GSM7005819,20,OrgeEX052290,EX05,mix late mesenchyme
GSM7005820,20,OrgeEX052291,EX05,early neurons
GSM7005821,21,OrgeEX052292,EX05,early neurons
GSM7005822,21,OrgeEX052293,EX05,oligodendrocytes and progenitors
GSM7005823,21,OrgeEX052294,EX05,mix late mesenchyme
GSM7005824,20,OrgeEX052295,EX05,radial glias
GSM7005825,21,OrgeEX052296,EX05,early neurons
GSM7005826,21,OrgeEX052297,EX05,mix late mesenchyme
GSM7005827,21,OrgeEX052298,EX05,oligodendrocytes and progenitors
GSM7005828,21,OrgeEX052299,EX05,mix late mesenchyme
GSM7005829,21,OrgeEX052300,EX05,notochord
GSM7005830,20,OrgeEX052301,EX05,mix late mesenchyme
GSM7005831,21,OrgeEX052302,EX05,oligodendrocytes and progenitors
GSM7005832,21,OrgeEX052303,EX05,mitosis
GSM7005833,20,OrgeEX052304,EX05,mix late mesenchyme
GSM7005834,21,OrgeEX052305,EX05,mix late mesenchyme
GSM7005835,20,OrgeEX052306,EX05,intermediate mesoderm
GSM7005836,20,OrgeEX052307,EX05,mitosis
GSM7005837,20,OrgeEX052308,EX05,mix late mesenchyme
GSM7005838,21,OrgeEX052309,EX05,oligodendrocytes and progenitors
GSM7005839,20,OrgeEX052310,EX05,intermediate mesoderm
GSM7005840,20,OrgeEX052312,EX05,mix late mesenchyme
GSM7005841,21,OrgeEX052313,EX05,early neurons
GSM7005842,20,OrgeEX052314,EX05,mitosis
GSM7005843,20,OrgeEX052315,EX05,early neurons
GSM7005844,20,OrgeEX052316,EX05,early mesenchyme
GSM7005845,20,OrgeEX052317,EX05,epithelial cells
GSM7005846,20,OrgeEX052318,EX05,radial glias
GSM7005847,20,OrgeEX052319,EX05,epithelial cells
GSM7005848,20,OrgeEX052320,EX05,radial glias
GSM7005849,20,OrgeEX052321,EX05,blood
GSM7005850,20,OrgeEX052322,EX05,mix late mesenchyme
GSM7005851,21,OrgeEX052323,EX05,mix late mesenchyme
GSM7005852,21,OrgeEX052324,EX05,radial glias
GSM7005853,21,OrgeEX052325,EX05,mix late mesenchyme
GSM7005854,20,OrgeEX052326,EX05,mitosis
GSM7005855,21,OrgeEX052327,EX05,mix late mesenchyme
GSM7005856,20,OrgeEX052328,EX05,mix late mesenchyme
GSM7005857,21,OrgeEX052329,EX05,mix late mesenchyme
GSM7005858,20,OrgeEX052330,EX05,radial glias
GSM7005859,21,OrgeEX052331,EX05,mix late mesenchyme
GSM7005860,21,OrgeEX052332,EX05,intermediate mesoderm
GSM7005861,21,OrgeEX052333,EX05,mitosis
GSM7005862,21,OrgeEX052334,EX05,radial glias
GSM7005863,20,OrgeEX052335,EX05,mix late mesenchyme
GSM7005864,21,OrgeEX052336,EX05,mix late mesenchyme
GSM7005865,20,OrgeEX052337,EX05,oligodendrocytes and progenitors
GSM7005866,21,OrgeEX052338,EX05,early neurons
GSM7005867,20,OrgeEX052339,EX05,mix late mesenchyme
GSM7005868,20,OrgeEX052340,EX05,blood
GSM7005869,20,OrgeEX052341,EX05,early neurons
GSM7005870,21,OrgeEX052342,EX05,mix late mesenchyme
GSM7005871,21,OrgeEX052343,EX05,mix late mesenchyme
GSM7005872,20,OrgeEX052344,EX05,mix late mesenchyme
GSM7005873,21,OrgeEX052345,EX05,early neurons
GSM7005874,21,OrgeEX052346,EX05,mix late mesenchyme
GSM7005875,20,OrgeEX052347,EX05,mix late mesenchyme
GSM7005876,20,OrgeEX052348,EX05,oligodendrocytes and progenitors
GSM7005877,20,OrgeEX052349,EX05,intermediate mesoderm
GSM7005878,20,OrgeEX052350,EX05,early neurons
GSM7005879,20,OrgeEX052351,EX05,blood
GSM7005880,20,OrgeEX052352,EX05,intermediate mesoderm
GSM7005881,21,OrgeEX052353,EX05,intermediate mesoderm
GSM7005882,21,OrgeEX052354,EX05,mix late mesenchyme
GSM7005883,20,OrgeEX052355,EX05,blood
GSM7005884,21,OrgeEX052356,EX05,radial glias
GSM7005885,20,OrgeEX052357,EX05,mitosis
GSM7005886,20,OrgeEX052358,EX05,early neurons
GSM7005887,21,OrgeEX052359,EX05,radial glias
GSM7005888,21,OrgeEX052360,EX05,mix late mesenchyme
GSM7005889,21,OrgeEX052361,EX05,intermediate mesoderm
GSM7005890,20,OrgeEX052362,EX05,radial glias
GSM7005891,21,OrgeEX052363,EX05,radial glias
GSM7005892,20,OrgeEX052364,EX05,early neurons
GSM7005893,20,OrgeEX052365,EX05,radial glias
GSM7005894,21,OrgeEX052366,EX05,notochord
GSM7005895,21,OrgeEX052367,EX05,mix late mesenchyme
GSM7005896,21,OrgeEX052368,EX05,mix late mesenchyme
GSM7005897,21,OrgeEX052369,EX05,mix late mesenchyme
GSM7005898,20,OrgeEX052370,EX05,radial glias
GSM7005899,21,OrgeEX052371,EX05,early neurons
GSM7005900,21,OrgeEX052372,EX05,notochord
GSM7005901,21,OrgeEX052373,EX05,mix late mesenchyme
GSM7005902,20,OrgeEX052374,EX05,radial glias
GSM7005903,20,OrgeEX052375,EX05,mitosis
GSM7005904,21,OrgeEX052376,EX05,radial glias
GSM7005905,20,OrgeEX052377,EX05,mitosis
GSM7005906,21,OrgeEX052378,EX05,myocytes
GSM7005907,21,OrgeEX052379,EX05,mix late mesenchyme
GSM7005908,20,OrgeEX052380,EX05,early neurons
GSM7005909,21,OrgeEX052381,EX05,mitosis
GSM7005910,20,OrgeEX052383,EX05,blood
GSM7005911,21,OrgeEX052384,EX05,mix late mesenchyme
GSM7005912,20,OrgeEX053001,EX05,mix late mesenchyme
GSM7005913,20,OrgeEX053002,EX05,intermediate mesoderm
GSM7005914,20,OrgeEX053003,EX05,early neurons
GSM7005915,20,OrgeEX053004,EX05,mix late mesenchyme
GSM7005916,20,OrgeEX053005,EX05,early neurons
GSM7005917,20,OrgeEX053006,EX05,mix late mesenchyme
GSM7005918,20,OrgeEX053007,EX05,oligodendrocytes and progenitors
GSM7005919,20,OrgeEX053008,EX05,mix late mesenchyme
GSM7005920,20,OrgeEX053009,EX05,intermediate mesoderm
GSM7005921,20,OrgeEX053010,EX05,mix late mesenchyme
GSM7005922,20,OrgeEX053011,EX05,epithelial cells
GSM7005923,20,OrgeEX053012,EX05,oligodendrocytes and progenitors
GSM7005924,20,OrgeEX053013,EX05,mix late mesenchyme
GSM7005925,20,OrgeEX053014,EX05,radial glias
GSM7005926,20,OrgeEX053015,EX05,blood
GSM7005927,20,OrgeEX053016,EX05,mix late mesenchyme
GSM7005928,20,OrgeEX053017,EX05,mix late mesenchyme
GSM7005929,21,OrgeEX053018,EX05,early neurons
GSM7005930,20,OrgeEX053019,EX05,epithelial cells
GSM7005931,20,OrgeEX053020,EX05,radial glias
GSM7005932,20,OrgeEX053022,EX05,mix late mesenchyme
GSM7005933,20,OrgeEX053023,EX05,mix late mesenchyme
GSM7005934,20,OrgeEX053024,EX05,mix late mesenchyme
GSM7005935,20,OrgeEX053025,EX05,radial glias
GSM7005936,20,OrgeEX053026,EX05,mix late mesenchyme
GSM7005937,21,OrgeEX053027,EX05,blood
GSM7005938,20,OrgeEX053028,EX05,mix late mesenchyme
GSM7005939,21,OrgeEX053029,EX05,mix late mesenchyme
GSM7005940,20,OrgeEX053030,EX05,intermediate mesoderm
GSM7005941,20,OrgeEX053031,EX05,blood
GSM7005942,20,OrgeEX053032,EX05,mix late mesenchyme
GSM7005943,20,OrgeEX053033,EX05,oligodendrocytes and progenitors
GSM7005944,20,OrgeEX053034,EX05,early mesoderm
GSM7005945,20,OrgeEX053035,EX05,mix late mesenchyme
GSM7005946,20,OrgeEX053036,EX05,early neurons
GSM7005947,20,OrgeEX053037,EX05,mix late mesenchyme
GSM7005948,21,OrgeEX053038,EX05,early neurons
GSM7005949,20,OrgeEX053039,EX05,blood
GSM7005950,20,OrgeEX053040,EX05,mix late mesenchyme
GSM7005951,20,OrgeEX053041,EX05,mitosis
GSM7005952,20,OrgeEX053042,EX05,oligodendrocytes and progenitors
GSM7005953,20,OrgeEX053043,EX05,mix late mesenchyme
GSM7005954,20,OrgeEX053044,EX05,mitosis
GSM7005955,20,OrgeEX053045,EX05,early neurons
GSM7005956,20,OrgeEX053046,EX05,intermediate mesoderm
GSM7005957,20,OrgeEX053047,EX05,mix late mesenchyme
GSM7005958,20,OrgeEX053048,EX05,mitosis
GSM7005959,20,OrgeEX053049,EX05,mix late mesenchyme
GSM7005960,20,OrgeEX053050,EX05,mix late mesenchyme
GSM7005961,20,OrgeEX053051,EX05,mitosis
GSM7005962,20,OrgeEX053052,EX05,mix late mesenchyme
GSM7005963,21,OrgeEX053053,EX05,oligodendrocytes and progenitors
GSM7005964,20,OrgeEX053054,EX05,mitosis
GSM7005965,20,OrgeEX053055,EX05,oligodendrocytes and progenitors
GSM7005966,20,OrgeEX053056,EX05,radial glias
GSM7005967,20,OrgeEX053057,EX05,mix late mesenchyme
GSM7005968,20,OrgeEX053058,EX05,radial glias
GSM7005969,20,OrgeEX053059,EX05,mix late mesenchyme
GSM7005970,20,OrgeEX053060,EX05,early neurons
GSM7005971,20,OrgeEX053061,EX05,myocytes
GSM7005972,20,OrgeEX053062,EX05,oligodendrocytes and progenitors
GSM7005973,20,OrgeEX053063,EX05,mix late mesenchyme
GSM7005974,20,OrgeEX053064,EX05,mix late mesenchyme
GSM7005975,20,OrgeEX053065,EX05,radial glias
GSM7005976,20,OrgeEX053066,EX05,mix late mesenchyme
GSM7005977,20,OrgeEX053067,EX05,radial glias
GSM7005978,20,OrgeEX053068,EX05,mix late mesenchyme
GSM7005979,20,OrgeEX053069,EX05,blood
GSM7005980,20,OrgeEX053070,EX05,mix late mesenchyme
GSM7005981,20,OrgeEX053071,EX05,radial glias
GSM7005982,20,OrgeEX053072,EX05,mix late mesenchyme
GSM7005983,20,OrgeEX053073,EX05,mix late mesenchyme
GSM7005984,20,OrgeEX053074,EX05,intermediate mesoderm
GSM7005985,20,OrgeEX053075,EX05,radial glias
GSM7005986,20,OrgeEX053076,EX05,oligodendrocytes and progenitors
GSM7005987,20,OrgeEX053077,EX05,mix late mesenchyme
GSM7005988,20,OrgeEX053078,EX05,myocytes
GSM7005989,20,OrgeEX053079,EX05,mitosis
GSM7005990,20,OrgeEX053080,EX05,blood
GSM7005991,20,OrgeEX053081,EX05,intermediate mesoderm
GSM7005992,20,OrgeEX053082,EX05,blood
GSM7005993,20,OrgeEX053083,EX05,blood
GSM7005994,20,OrgeEX053084,EX05,early neurons
GSM7005995,20,OrgeEX053085,EX05,mix late mesenchyme
GSM7005996,20,OrgeEX053086,EX05,early mesenchyme
GSM7005997,20,OrgeEX053087,EX05,radial glias
GSM7005998,20,OrgeEX053088,EX05,myocytes
GSM7005999,20,OrgeEX053089,EX05,mix late mesenchyme
GSM7006000,21,OrgeEX053090,EX05,early neurons
GSM7006001,20,OrgeEX053091,EX05,early neurons
GSM7006002,20,OrgeEX053092,EX05,blood
GSM7006003,20,OrgeEX053093,EX05,oligodendrocytes and progenitors
GSM7006004,21,OrgeEX053094,EX05,myocytes
GSM7006005,20,OrgeEX053095,EX05,early neurons
GSM7006006,21,OrgeEX053096,EX05,mitosis
GSM7006007,21,OrgeEX053097,EX05,mix late mesenchyme
GSM7006008,20,OrgeEX053098,EX05,early neurons
GSM7006009,21,OrgeEX053099,EX05,schwann cell precursors
GSM7006010,20,OrgeEX053100,EX05,radial glias
GSM7006011,21,OrgeEX053101,EX05,mix late mesenchyme
GSM7006012,21,OrgeEX053102,EX05,blood
GSM7006013,20,OrgeEX053103,EX05,mix late mesenchyme
GSM7006014,20,OrgeEX053104,EX05,early neurons
GSM7006015,20,OrgeEX053105,EX05,mix late mesenchyme
GSM7006016,20,OrgeEX053106,EX05,early mesoderm
GSM7006017,20,OrgeEX053107,EX05,oligodendrocytes and progenitors
GSM7006018,20,OrgeEX053108,EX05,mix late mesenchyme
GSM7006019,20,OrgeEX053109,EX05,mix late mesenchyme
GSM7006020,20,OrgeEX053110,EX05,radial glias
GSM7006021,20,OrgeEX053111,EX05,mix late mesenchyme
GSM7006022,20,OrgeEX053112,EX05,intermediate mesoderm
GSM7006023,20,OrgeEX053113,EX05,radial glias
GSM7006024,20,OrgeEX053114,EX05,oligodendrocytes and progenitors
GSM7006025,20,OrgeEX053115,EX05,mix late mesenchyme
GSM7006026,20,OrgeEX053116,EX05,mix late mesenchyme
GSM7006027,20,OrgeEX053117,EX05,epithelial cells
GSM7006028,20,OrgeEX053118,EX05,early mesoderm
GSM7006029,20,OrgeEX053119,EX05,early neurons
GSM7006030,20,OrgeEX053120,EX05,blood
GSM7006031,20,OrgeEX053121,EX05,oligodendrocytes and progenitors
GSM7006032,20,OrgeEX053122,EX05,mix late mesenchyme
GSM7006033,20,OrgeEX053123,EX05,intermediate mesoderm
GSM7006034,20,OrgeEX053124,EX05,mitosis
GSM7006035,20,OrgeEX053125,EX05,blood
GSM7006036,20,OrgeEX053126,EX05,radial glias
GSM7006037,20,OrgeEX053127,EX05,blood
GSM7006038,20,OrgeEX053128,EX05,radial glias
GSM7006039,20,OrgeEX053129,EX05,mix late mesenchyme
GSM7006040,20,OrgeEX053130,EX05,mix late mesenchyme
GSM7006041,20,OrgeEX053131,EX05,intermediate mesoderm
GSM7006042,20,OrgeEX053132,EX05,blood
GSM7006043,20,OrgeEX053133,EX05,mix late mesenchyme
GSM7006044,20,OrgeEX053134,EX05,notochord
GSM7006045,20,OrgeEX053135,EX05,intermediate mesoderm
GSM7006046,20,OrgeEX053136,EX05,mix late mesenchyme
GSM7006047,20,OrgeEX053137,EX05,mix late mesenchyme
GSM7006048,20,OrgeEX053138,EX05,radial glias
GSM7006049,20,OrgeEX053140,EX05,mix late mesenchyme
GSM7006050,20,OrgeEX053141,EX05,radial glias
GSM7006051,20,OrgeEX053142,EX05,early neurons
GSM7006052,20,OrgeEX053143,EX05,mix late mesenchyme
GSM7006053,20,OrgeEX053144,EX05,mix late mesenchyme
GSM7006054,20,OrgeEX053145,EX05,endoderm
GSM7006055,20,OrgeEX053146,EX05,mix late mesenchyme
GSM7006056,20,OrgeEX053147,EX05,mix late mesenchyme
GSM7006057,20,OrgeEX053148,EX05,early neurons
GSM7006058,20,OrgeEX053149,EX05,early neurons
GSM7006059,20,OrgeEX053150,EX05,early neurons
GSM7006060,20,OrgeEX053151,EX05,mix late mesenchyme
GSM7006061,20,OrgeEX053152,EX05,myocytes
GSM7006062,20,OrgeEX053153,EX05,blood
GSM7006063,21,OrgeEX053154,EX05,mix late mesenchyme
GSM7006064,20,OrgeEX053155,EX05,schwann cell precursors
GSM7006065,20,OrgeEX053156,EX05,mix late mesenchyme
GSM7006066,20,OrgeEX053157,EX05,radial glias
GSM7006067,20,OrgeEX053158,EX05,mix late mesenchyme
GSM7006068,20,OrgeEX053159,EX05,blood
GSM7006069,20,OrgeEX053160,EX05,intermediate mesoderm
GSM7006070,20,OrgeEX053161,EX05,mix late mesenchyme
GSM7006071,20,OrgeEX053162,EX05,mix late mesenchyme
GSM7006072,20,OrgeEX053163,EX05,notochord
GSM7006073,20,OrgeEX053164,EX05,mix late mesenchyme
GSM7006074,20,OrgeEX053165,EX05,mix late mesenchyme
GSM7006075,20,OrgeEX053166,EX05,early neurons
GSM7006076,20,OrgeEX053167,EX05,early neurons
GSM7006077,20,OrgeEX053168,EX05,mitosis
GSM7006078,20,OrgeEX053169,EX05,early neurons
GSM7006079,20,OrgeEX053170,EX05,mix late mesenchyme
GSM7006080,20,OrgeEX053171,EX05,intermediate mesoderm
GSM7006081,20,OrgeEX053172,EX05,radial glias
GSM7006082,20,OrgeEX053173,EX05,myocytes
GSM7006083,20,OrgeEX053174,EX05,mix late mesenchyme
GSM7006084,20,OrgeEX053175,EX05,mix late mesenchyme
GSM7006085,20,OrgeEX053176,EX05,epithelial cells
GSM7006086,20,OrgeEX053177,EX05,mix late mesenchyme
GSM7006087,20,OrgeEX053178,EX05,mix late mesenchyme
GSM7006088,20,OrgeEX053179,EX05,myocytes
GSM7006089,20,OrgeEX053180,EX05,mix late mesenchyme
GSM7006090,21,OrgeEX053181,EX05,mix late mesenchyme
GSM7006091,20,OrgeEX053182,EX05,mix late mesenchyme
GSM7006092,20,OrgeEX053183,EX05,radial glias
GSM7006093,20,OrgeEX053184,EX05,radial glias
GSM7006094,20,OrgeEX053185,EX05,radial glias
GSM7006095,20,OrgeEX053186,EX05,early neurons
GSM7006096,21,OrgeEX053187,EX05,myocytes
GSM7006097,20,OrgeEX053188,EX05,early neurons
GSM7006098,20,OrgeEX053189,EX05,mix late mesenchyme
GSM7006099,20,OrgeEX053190,EX05,myocytes
GSM7006100,20,OrgeEX053191,EX05,schwann cell precursors
GSM7006101,20,OrgeEX053192,EX05,intermediate mesoderm
GSM7006102,20,OrgeEX053193,EX05,mix late mesenchyme
GSM7006103,20,OrgeEX053194,EX05,radial glias
GSM7006104,20,OrgeEX053195,EX05,early neurons
GSM7006105,20,OrgeEX053196,EX05,mix late mesenchyme
GSM7006106,20,OrgeEX053197,EX05,mix late mesenchyme
GSM7006107,21,OrgeEX053198,EX05,radial glias
GSM7006108,20,OrgeEX053199,EX05,radial glias
GSM7006109,20,OrgeEX053200,EX05,epithelial cells
GSM7006110,20,OrgeEX053201,EX05,myocytes
GSM7006111,20,OrgeEX053202,EX05,blood
GSM7006112,20,OrgeEX053203,EX05,mix late mesenchyme
GSM7006113,20,OrgeEX053204,EX05,mix late mesenchyme
GSM7006114,20,OrgeEX053205,EX05,mix late mesenchyme
GSM7006115,20,OrgeEX053206,EX05,radial glias
GSM7006116,20,OrgeEX053207,EX05,blood
GSM7006117,20,OrgeEX053208,EX05,radial glias
GSM7006118,20,OrgeEX053209,EX05,oligodendrocytes and progenitors
GSM7006119,20,OrgeEX053210,EX05,early neurons
GSM7006120,20,OrgeEX053211,EX05,mitosis
GSM7006121,20,OrgeEX053212,EX05,blood
GSM7006122,20,OrgeEX053213,EX05,oligodendrocytes and progenitors
GSM7006123,20,OrgeEX053214,EX05,blood
GSM7006124,20,OrgeEX053215,EX05,mitosis
GSM7006125,20,OrgeEX053216,EX05,intermediate mesoderm
GSM7006126,20,OrgeEX053217,EX05,mix late mesenchyme
GSM7006127,20,OrgeEX053218,EX05,blood
GSM7006128,20,OrgeEX053219,EX05,early neurons
GSM7006129,20,OrgeEX053220,EX05,early neurons
GSM7006130,20,OrgeEX053221,EX05,mix late mesenchyme
GSM7006131,20,OrgeEX053222,EX05,oligodendrocytes and progenitors
GSM7006132,20,OrgeEX053223,EX05,mix late mesenchyme
GSM7006133,20,OrgeEX053224,EX05,early neurons
GSM7006134,20,OrgeEX053225,EX05,radial glias
GSM7006135,20,OrgeEX053226,EX05,early neurons
GSM7006136,20,OrgeEX053227,EX05,schwann cell precursors
GSM7006137,20,OrgeEX053228,EX05,early neurons
GSM7006138,20,OrgeEX053229,EX05,radial glias
GSM7006139,20,OrgeEX053230,EX05,mix late mesenchyme
GSM7006140,20,OrgeEX053231,EX05,mitosis
GSM7006141,20,OrgeEX053232,EX05,mix late mesenchyme
GSM7006142,20,OrgeEX053233,EX05,oligodendrocytes and progenitors
GSM7006143,20,OrgeEX053234,EX05,radial glias
GSM7006144,20,OrgeEX053235,EX05,mix late mesenchyme
GSM7006145,20,OrgeEX053236,EX05,mix late mesenchyme
GSM7006146,20,OrgeEX053237,EX05,notochord
GSM7006147,20,OrgeEX053238,EX05,mix late mesenchyme
GSM7006148,21,OrgeEX053239,EX05,oligodendrocytes and progenitors
GSM7006149,20,OrgeEX053240,EX05,radial glias
GSM7006150,20,OrgeEX053241,EX05,mix late mesenchyme
GSM7006151,21,OrgeEX053242,EX05,myocytes
